fiscal_year,system_code,location_code,location_name,BEDS,Managed_by_name,location_type_description,Location_Category_Description,Grades_text,Grades_final_text,open_date,Status_descriptions,Primary_building_code,primary_address_line_1,State_code,X_COORDINATE,Y_COORDINATE,LONGITUDE,LATITUDE,Community_district,Council-district,Census_tract,Borough_block_lot,NTA,NTA_Name,Principal_Name,Principal_title,Principal_phone_number,fax_number,Geographical_District_code,Administrative_District_Code,Administrative_District_Name,community_school_sup_name,Tier_3_Support_Location_Name,Tier_3_Support_Leader_Name,Tier_2_Support_Location_Name,HighSchool_Network_Location_Code,HighSchool_Network_Name,HighSchool_Network_Superintendent,Community_district 1,Police_precinct
2020,32K376,K376,P.S. 376,333200010376,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1996-07-01T00:00:00.000,Open,K376,194 HARMAN STREET,NY,1006381,193605,-73.920187,40.69805,304,37,43100,3032870001,BK77,Bushwick North,Maria Vera,I.A. Principal,718-573-0781,718-573-0769,32,32,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",NYCDOE Borough Office - Brooklyn North,NULL,School Support Team 2- Brooklyn North,NULL,NULL,NULL,304,83
2020,32K377,K377,P.S. 377 Alejandrina B. De Gautier,333200010377,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1974-07-01T00:00:00.000,Open,K377,200 WOODBINE STREET,NY,1007777,191964,-73.915159,40.693542,304,37,41500,3033600001,BK78,Bushwick South,DOMINIC ZAGAMI,Principal,718-574-0325,718-574-1082,32,32,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",NYCDOE Borough Office - Brooklyn North,NULL,School Support Team 2- Brooklyn North,NULL,NULL,NULL,304,83
2020,15K378,K378,MS 378 Carroll Gardens C.S,331500010378,DOE,General Academic,Junior High-Intermediate-Middle,SE,"07,08",2001-07-01T00:00:00.000,Closed,K142,610 HENRY STREET,NY,983868,187044,-74.0014,40.6801,306,39,6300,3003690001,BK33,Carroll Gardens-Columbia Street-Red Hook,NULL,NULL,718-923-4600,718-923-4620,15,15,COMMUNITY SCHOOL DISTRICT 15,Rosemary Stuart,NULL,NULL,NULL,NULL,NULL,NULL,306,76
2020,84K379,K379,Explore Excel Charter School,331800860702,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",2011-07-01T00:00:00.000,Open,K114,1077 REMSEN AVENUE,NY,1009815,173437,-73.90788,40.642684,318,46,96400,3081600022,BK50,Canarsie,Jarren Kanze/Karen Francois,Principal,347-902-1758,718-272-1827,18,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,318,69
2020,14K380,K380,P.S. 380 John Wayne Elementary,331400010380,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1981-07-01T00:00:00.000,Open,K380,370 MARCY AVENUE,NY,997087,194961,-73.953702,40.70179,301,33,53100,3022360009,BK75,Bedford,VICTORIA PRISINZANO,Principal,718-388-0607,718-599-3231,14,14,COMMUNITY SCHOOL DISTRICT 14,"WINNICKI, ALICJA",NYCDOE Borough Office - Brooklyn North,NULL,School Support Team 4- Brooklyn North,NULL,NULL,NULL,301,90
2020,22K381,K381,I. S. 381,332200010381,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1999-07-01T00:00:00.000,Open,K240,2500 NOSTRAND AVENUE,NY,999008,166544,-73.946836,40.623788,314,45,74800,3076290030,BK43,Midwood,Victoria Hippolyte Agard,Principal,718-338-1534,718-338-2794,22,22,COMMUNITY SCHOOL DISTRICT 22,"BOVE, JULIA",NYCDOE Borough Office - Brooklyn South,Mauriciere de Govia,School Support Team 6- Brooklyn South,NULL,NULL,NULL,314,70
2020,17K382,K382,Academy for College Preparation and Career Explora,331700011382,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2006-07-01T00:00:00.000,Open,K465,911 FLATBUSH AVENUE,NY,996134,175947,-73.957173,40.649602,314,40,79400,3051030010,BK95,Erasmus,Joan Mosely,Principal,718-564-2566,718-564-2567,17,17,NULL,NULL,NYCDOE Borough Office - Brooklyn South,Mauriciere de Govia,School Support Team 1- Brooklyn South,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",314,70
2020,32K383,K383,J.H.S. 383 Philippa Schuyler,333200010383,DOE,General Academic,Junior High-Intermediate-Middle,"05,06,07,08,SE","05,06,07,08",1977-07-01T00:00:00.000,Open,K383,1300 GREENE AVENUE,NY,1006686,193550,-73.919088,40.697898,304,37,43100,3032980001,BK77,Bushwick North,Jeanette Wigdorsky,Principal,718-574-0390,718-574-1366,32,32,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",NYCDOE Borough Office - Brooklyn North,NULL,School Support Team 2- Brooklyn North,NULL,NULL,NULL,304,83
2020,32K384,K384,P.S. /I.S. 384 Frances E. Carter,333200010384,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1975-07-01T00:00:00.000,Open,K384,242 COOPER STREET,NY,1010680,190634,-73.904695,40.689883,304,37,40900,3034420001,BK77,Bushwick North,Claudia Harris,Principal,718-642-4890,718-642-5029,32,32,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",NYCDOE Borough Office - Brooklyn North,NULL,School Support Team 2- Brooklyn North,NULL,NULL,NULL,304,83
2020,16K385,K385,"School of Business, Finance and Entrepreneurship",331600010385,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1999-07-01T00:00:00.000,Closed,K057,125 STUYVESANT AVENUE,NY,1003037,191204,-73.932254,40.691467,303,36,29100,3016160001,BK35,Stuyvesant Heights,Anne marie Malcolm,PRINCIPAL,718-602-3271,718-602-3274,16,16,COMMUNITY SCHOOL DISTRICT 16,"AMON, RAHESHA",NULL,NULL,NULL,NULL,NULL,NULL,303,81
2020,84K386,K386,Invictus Preparatory Charter School,331900860997,Charter,General Academic,Junior High-Intermediate-Middle,"05,06,07,08","06,07,08",2011-07-01T00:00:00.000,Closed,K218,370 FOUNTAIN AVENUE,NY,1019054,183408,-73.874537,40.67002,305,42,111800,3042780001,BK82,East New York,Chris Barfield/Camille Bell,PRINCIPAL,718-235-1682,718-235-1685,19,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,305,75
2020,17K390,K390,M S 390 Maggie L. Walker,331700010390,DOE,General Academic,Junior High-Intermediate-Middle,8,"06,07,08",1984-07-01T00:00:00.000,Closed,K390,1224 PARK PLACE,NY,1001683,184377,-73.9372,40.6727,308,36,34300,3013700029,BK61,Crown Heights North,Tyone Washington,I.A. Principal,718-493-5445,718-467-4522,17,17,COMMUNITY SCHOOL DISTRICT 17,Rhonda Hurdle Taylor,NULL,NULL,NULL,NULL,NULL,NULL,308,77
2020,17K391,K391,I S 391 Mahalia Jackson,331700010391,DOE,General Academic,Junior High-Intermediate-Middle,"08,SE","06,07,08",1976-07-01T00:00:00.000,Closed,K391,790 EAST NEW YORK AVENUE,NY,1001900,180630,-73.9364,40.6624,309,41,87600,3048060001,BK60,Prospect Lefferts Gardens-Wingate,Iris Zvi,Principal,718-493-8920,718-467-3549,17,17,COMMUNITY SCHOOL DISTRICT 17,Rhonda Hurdle Taylor,NULL,NULL,NULL,NULL,NULL,NULL,309,71
2020,23K392,K392,I.S. 392,332300010392,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","05,06,07,08",2001-07-01T00:00:00.000,Open,K356,104 SUTTER AVENUE,NY,1007032,181766,-73.91788,40.665553,316,41,90000,3035350016,BK81,Brownsville,Ingrid Joseph,Principal,718-498-2491,718-346-2804,23,23,COMMUNITY SCHOOL DISTRICT 23,"PATE, MIATHERESA",NYCDOE Borough Office - Brooklyn North,NULL,School Support Team 7- Brooklyn North,NULL,NULL,NULL,316,73
2020,16K393,K393,Frederick Douglass Academy IV Secondary School,331600010393,DOE,General Academic,High school,"09,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Closed,K057,125 STUYVESANT AVENUE,NY,1003037,191204,-73.932254,40.691467,303,36,29100,3016160001,BK35,Stuyvesant Heights,Elvin Crespo,PRINCIPAL,718-574-3126,718-574-2821,16,16,NULL,NULL,NULL,NULL,NULL,HS05,H.S. Network 05 Superintendent Office,"WATTS, KAREN",303,81
2020,17K394,K394,M.S. K394,331700010394,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1999-07-01T00:00:00.000,Open,K210,188 ROCHESTER AVENUE,NY,1003968,184371,-73.928917,40.67271,308,36,34700,3013670022,BK61,Crown Heights North,SOJOURNER WELCH-DAVID,I.A. Principal,718-756-3164,718-756-3177,17,17,COMMUNITY SCHOOL DISTRICT 17,"ELLIS, CLARENCE",NYCDOE Borough Office - Brooklyn South,Mauriciere de Govia,School Support Team 2- Brooklyn South,NULL,NULL,NULL,308,77
2020,84K395,K395,New Visions A.I.M. Charter High School I,332300861007,Charter,Transfer School,High school,"09,10,11,12","09,10,11,12",2012-07-01T00:00:00.000,Open,K907,1150 EAST NEW YORK AVENUE,NY,1005367,182019,-73.923881,40.666251,316,41,90000,3035080012,BK81,Brownsville,Kristin Greer,Principal,718-280-9819,718-498-0604,17,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,316,73
2020,75K396,K396,P.S. K396,307500013396,DOE,Special Education,K-8,"0K,01,02,03,04,05,06,07,08,SE","01,02,03,04,05,06,07,08,09,10,11,12,SE",1967-07-01T00:00:00.000,Open,K396,110 CHESTER STREET,NY,1008721,182744,-73.911788,40.668232,316,41,92400,3035200008,BK81,Brownsville,Keisha McCoy-Dailey,Principal,718-385-6200,718-345-3021,23,75,CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",D75 CITYWIDE BCO,Tillman Roberto,Children First Network 754,NULL,NULL,NULL,316,73
2020,17K397,K397,P.S. 397 Foster-Laurie,331700010397,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1975-07-01T00:00:00.000,Open,K397,490 FENIMORE STREET,NY,999133,179250,-73.946358,40.658663,309,40,81000,3048150020,BK60,Prospect Lefferts Gardens-Wingate,Marie Casseus Monteau,Principal,718-774-5200,718-953-4856,17,17,COMMUNITY SCHOOL DISTRICT 17,"ELLIS, CLARENCE",NYCDOE Borough Office - Brooklyn South,Mauriciere de Govia,School Support Team 2- Brooklyn South,NULL,NULL,NULL,309,71
2020,17K398,K398,P.S. 398 Walter Weaver,331700010398,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1977-07-01T00:00:00.000,Open,K398,60 EAST  94 STREET,NY,1004231,180975,-73.927979,40.663388,317,41,88200,3045950215,BK96,Rugby-Remsen Village,Ariana Butler Bass,I.A. Principal,718-774-4466,718-467-4018,17,17,COMMUNITY SCHOOL DISTRICT 17,"ELLIS, CLARENCE",NYCDOE Borough Office - Brooklyn South,Mauriciere de Govia,School Support Team 2- Brooklyn South,NULL,NULL,NULL,317,67
2020,17K399,K399,P.S. 399 Stanley Eugene Clark,331700010399,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1981-07-01T00:00:00.000,Open,K399,2707 ALBEMARLE ROAD,NY,997663,175465,-73.951664,40.648277,317,40,82400,3051110001,BK95,Erasmus,Lakeasha Williams,Principal,718-693-3023,718-940-0702,17,17,COMMUNITY SCHOOL DISTRICT 17,"ELLIS, CLARENCE",NYCDOE Borough Office - Brooklyn South,Mauriciere de Govia,School Support Team 2- Brooklyn South,NULL,NULL,NULL,317,67
2020,23K401,K401,Christopher Avenue Community School,332300010401,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2011-07-01T00:00:00.000,Open,K332,51 CHRISTOPHER AVENUE,NY,1010320,184197,-73.906018,40.672216,316,37,90800,3036930001,BK81,Brownsville,DEON MITCHELL,Principal,718-495-5761,718-495-5764,23,23,COMMUNITY SCHOOL DISTRICT 23,"PATE, MIATHERESA",NYCDOE Borough Office - Brooklyn North,NULL,School Support Team 7- Brooklyn North,NULL,NULL,NULL,316,73
2020,32K403,K403,Academy for Excellence in Leadership,333200011403,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2006-07-01T00:00:00.000,Open,K480,400 IRVING AVENUE,NY,1008721,193027,-73.911751,40.696457,304,37,43500,3033650098,BK77,Bushwick North,CHANTANDREA BLISSETT,Principal,718-381-7100,718-381-0223,32,32,NULL,NULL,NYCDOE Borough Office - Brooklyn North,NULL,School Support Team 1- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",304,83
2020,19K404,K404,Academy for Young Writers,331900011404,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2006-07-01T00:00:00.000,Open,K422,1065 ELTON STREET,NY,1019192,178761,-73.874064,40.657266,305,42,107000,3044490001,BK82,East New York,AADEN STERN,Principal,718-688-7230,718-688-7236,19,19,NULL,NULL,NYCDOE Borough Office - Brooklyn North,NULL,School Support Team 1- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",305,75
2020,22K405,K405,Midwood High School,332200011405,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1940-07-01T00:00:00.000,Open,K405,2839 BEDFORD AVENUE,NY,997474,169837,-73.952356,40.632829,314,45,77200,3075530041,BK42,Flatbush,Michael Mcdonnell,Principal,718-724-8500,718-724-8515,22,22,NULL,NULL,NYCDOE Borough Office - Brooklyn South,Mauriciere de Govia,School Support Team 1- Brooklyn South,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",314,70
2020,84K406,K406,"EMBER Charter School for Mindful Education, Innova",331600860975,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",2011-07-01T00:00:00.000,Open,K308,616 QUINCY STREET,NY,1002135,190058,-73.935509,40.688323,303,36,29300,3016300001,BK35,Stuyvesant Heights,"Rafiq Kalam Id-Din Ii, Esq./Damien Dunkley",Principal,718-285-3787,NULL,16,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,303,81
2020,17K408,K408,Academy of Hospitality and Tourism,331700011408,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",2006-07-01T00:00:00.000,Open,K465,911 FLATBUSH AVENUE,NY,996134,175947,-73.957173,40.649602,314,40,79400,3051030010,BK95,Erasmus,Shirley Miller,Principal,718-564-2580,718-564-2581,17,17,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 1- Affinity Group,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",314,70
2020,19K409,K409,East New York Family Academy,331900011409,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",1999-07-01T00:00:00.000,Open,K660,145 PENNSYLVANIA AVENUE,NY,1013105,184765,-73.895976,40.673766,305,37,114400,3037040001,BK85,East New York (Pennsylvania Ave),Anthony Yard,Principal,718-498-5240,718-498-5246,19,19,NULL,NULL,NYCDOE Borough Office - Brooklyn North,NULL,School Support Team 1- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",305,75
2020,21K410,K410,Abraham Lincoln High School,332100011410,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1930-07-01T00:00:00.000,Open,K410,2800 OCEAN PARKWAY,NY,992935,151545,-73.968733,40.582627,313,47,35400,3072540001,BK23,West Brighton,A HOOGENBOOM,Principal,718-333-7400,718-946-5035,21,21,NULL,NULL,NYCDOE Borough Office - Brooklyn South,Mauriciere de Govia,School Support Team 1- Brooklyn South,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",313,60
2020,13K412,K412,Brooklyn Community Arts & Media High School (BCAM),331300011412,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2006-07-01T00:00:00.000,Open,K117,300 WILLOUGHBY AVENUE,NY,995847,191399,-73.95818,40.692015,303,33,23500,3019260010,BK69,Clinton Hill,JAMES OBRIEN,Principal,718-230-5748,718-230-3050,13,13,NULL,NULL,NYCDOE Borough Office - Brooklyn North,NULL,School Support Team 1- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",303,79
2020,14K414,K414,Brooklyn Arbor Elementary School,331400010414,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2012-07-01T00:00:00.000,Open,K019,325 SOUTH  3 STREET,NY,996815,197991,-73.954678,40.710107,301,34,52700,3024230001,BK73,North Side-South Side,Eva Irizarry,Principal,718-963-0393,718-963-2083,14,14,COMMUNITY SCHOOL DISTRICT 14,"WINNICKI, ALICJA",NYCDOE Borough Office - Brooklyn North,NULL,School Support Team 4- Brooklyn North,NULL,NULL,NULL,301,90
2020,18K415,K415,Samuel J. Tilden High School,331800011415,DOE,General Academic,High school,"10,11,12,SE","09,10,11,12",1930-07-01T00:00:00.000,Closed,K415,5800 TILDEN AVENUE,NY,1005836,175271,-73.922212,40.647728,317,45,93600,3047420001,BK96,Rugby-Remsen Village,NULL,NULL,718-629-4523,718-629-0165,18,18,COMMUNITY SCHOOL DISTRICT 18,NULL,NULL,NULL,NULL,HS10,HS Network 10,Contact Superintendent,317,67
2020,84K417,K417,Urban Dove Charter School,331300861006,Charter,Transfer School,High school,"10,11,12,SE","09,10,SE",2012-07-01T00:00:00.000,Open,KAEX,600 LAFAYETTE AVENUE,NY,997918,190511,-73.950714,40.689574,303,36,25100,3017890012,BK75,Bedford,Amit Bahl,Principal,718-783-8232,NULL,13,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,303,79
2020,13K419,K419,"Science Skills Center High School for Science, Tec",331300011419,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1996-06-05T00:00:00.000,Open,K805,49 FLATBUSH AVENUE EXTENSION,NY,988540,193333,-73.984528,40.69733,302,33,1500,3001200020,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Dahlia Mcgregor,Principal,718-243-9413,718-243-1016,13,13,NULL,NULL,NYCDOE Borough Office - Brooklyn North,NULL,School Support Team 1- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",302,88
2020,19K420,K420,Franklin K. Lane High School,331900011420,DOE,General Academic,High school,"12,SE","09,10,11,12",1937-07-01T00:00:00.000,Closed,K420,999 JAMAICA AVENUE,NY,1020493,191783,-73.869305,40.693002,305,37,118000,3040940001,BK99,park-cemetery-etc-Brooklyn,MARLON BYNUM,PRINCIPAL,718-647-2100,718-235-4877,19,19,COMMUNITY SCHOOL DISTRICT 19,NULL,NULL,NULL,NULL,HS01,HS Network 01,"WATTS, KAREN",305,75
2020,19K422,K422,Spring Creek Community School,331900011422,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2012-07-01T00:00:00.000,Open,K422,1065 ELTON STREET,NY,1019192,178761,-73.874064,40.657266,305,42,107000,3044490001,BK82,East New York,Christina Koza,Principal,718-688-7200,718-688-7206,19,19,NULL,NULL,NYCDOE Borough Office - Brooklyn North,NULL,School Support Team 1- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",305,75
2020,15K423,K423,Brooklyn Frontiers High School,331500011423,DOE,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",2011-07-01T00:00:00.000,Open,K520,112 SCHERMERHORN STREET,NY,987198,190665,-73.989369,40.690007,302,33,4300,3001690009,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Alona Cohen,Principal,718-722-4727,718-722-7919,15,15,NULL,NULL,NYCDOE Borough Office - Brooklyn North,NULL,School Support Team 2- Brooklyn North,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",302,84
2020,22K425,K425,James Madison High School,332200011425,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1925-07-01T00:00:00.000,Open,K425,3787 BEDFORD AVENUE,NY,998782,161702,-73.947661,40.610499,315,48,64200,3067880001,BK44,Madison,Jodie Cohen,Principal,718-758-7200,718-758-7341,22,22,NULL,NULL,NYCDOE Borough Office - Brooklyn South,Mauriciere de Govia,School Support Team 1- Brooklyn South,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",315,61
2020,15K429,K429,Digital Arts and Cinema Technology High School,331500011429,DOE,General Academic,Secondary School,"09,10,11,12,SE","06,07,08,09,10,11,12",1996-06-05T00:00:00.000,Open,K293,284 BALTIC STREET,NY,986110,188843,-73.993293,40.685006,306,33,6900,3004020001,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Dawn Meconi,Principal,718-694-9741,718-694-9745,15,15,NULL,NULL,NYCDOE Borough Office - Brooklyn North,NULL,School Support Team 1- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",306,76
2020,13K430,K430,Brooklyn Technical High School,331300011430,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",1933-07-01T00:00:00.000,Open,K430,29 FT GREENE PLACE,NY,990785,190261,-73.976435,40.688896,302,35,3300,3020980013,BK68,Fort Greene,David Newman,I.A. Principal,718-804-6400,718-260-9245,13,13,NULL,NULL,NYCDOE Borough Office - Brooklyn North,NULL,School Support Team 1- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",302,88
2020,14K434,K434,Greenpoint High School For Engineering And Automot,331400011434,DOE,General Academic,High school,,,1901-01-01T00:00:00.000,"Initiated, never opened",K610,50 BEDFORD AVENUE,NY,997187,202123,-73.953328,40.721448,301,33,51700,3026700001,BK73,North Side-South Side,NULL,NULL,NULL,NULL,14,14,COMMUNITY SCHOOL DISTRICT 14,"WINNICKI, ALICJA",NULL,NULL,NULL,NULL,NULL,NULL,301,94
2020,19K435,K435,Thomas Jefferson High School,331900011435,DOE,General Academic,High school,"11,12,SE","09,10,11,12",1924-07-01T00:00:00.000,Closed,K435,400 PENNSYLVANIA AVENUE,NY,1013449,182466,-73.8947,40.6675,305,42,115600,3037880001,BK85,East New York (Pennsylvania Ave),NULL,Principal,718-345-1801,718-345-2014,19,19,COMMUNITY SCHOOL DISTRICT 19,Martin Weinstein,NULL,NULL,NULL,NULL,NULL,NULL,305,75
2020,13K439,K439,Brooklyn International High School,331300011439,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",1999-07-01T00:00:00.000,Open,K805,49 FLATBUSH AVENUE EXTENSION,NY,988540,193333,-73.984528,40.69733,302,33,1500,3001200020,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Kathleen Rucker,Principal,718-643-9315,718-643-9516,13,13,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 4- Affinity Group,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",302,88
2020,17K440,K440,Prospect Heights Hs,331700011440,DOE,General Academic,High school,"12,SE","09,10,11,12",1924-07-01T00:00:00.000,Closed,K440,883 CLASSON AVENUE,NY,994876,183505,-73.9617,40.6703,309,35,21300,3011870001,BK63,Crown Heights South,Laurie B. Midgette,Principal,718-636-5800,718-789-7279,17,17,COMMUNITY SCHOOL DISTRICT 17,Rhonda Hurdle Taylor,NULL,NULL,NULL,NULL,NULL,NULL,309,71
2020,15K442,K442,M.S. 442 Carroll Gardens School for Innovation,331500010442,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2003-07-01T00:00:00.000,Open,K280,500 19 STREET,NY,989058,178367,-73.983116,40.656952,307,38,150200,3008890001,BK40,Windsor Terrace,NOREEN MILLS,Principal,718-369-4480,718-369-4481,15,15,COMMUNITY SCHOOL DISTRICT 15,"SKOP, ANITA",NYCDOE Borough Office - Brooklyn North,NULL,School Support Team 5- Brooklyn North,NULL,NULL,NULL,307,72
2020,15K443,K443,New Voices School of Academic & Creative Arts,331500010443,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2003-07-01T00:00:00.000,Open,K845,330 18 STREET,NY,987373,180026,-73.988743,40.660805,307,38,14700,3008800001,BK32,Sunset Park West,FRANK GIORDANO,Principal,718-965-0390,718-965-0603,15,15,COMMUNITY SCHOOL DISTRICT 15,"SKOP, ANITA",NYCDOE Borough Office - Brooklyn North,NULL,School Support Team 5- Brooklyn North,NULL,NULL,NULL,307,72
